C1,2022-11-27,15:24:54,2
C1,2022-11-27,15:24:54,2
C1,2022-11-27,15:24:54,2
C1,2022-11-27,15:24:54,2
C1,2022-11-27,15:24:55,2
C1,2022-11-27,15:24:55,2
C1,2022-11-27,15:24:55,2
C1,2022-11-27,15:24:55,2
C1,2022-11-27,15:24:55,2
C1,2022-11-27,15:24:55,2
C1,2022-11-27,15:24:56,2
C1,2022-11-27,15:24:56,1
C1,2022-11-27,15:24:56,1
C1,2022-11-27,15:24:56,2
C1,2022-11-27,15:24:56,2
C1,2022-11-27,15:24:56,2
C1,2022-11-27,15:24:56,2
C1,2022-11-27,15:24:56,2
C1,2022-11-27,15:24:56,2
C1,2022-11-27,15:24:57,2
C1,2022-11-27,15:24:57,1
C1,2022-11-27,15:24:57,1
C1,2022-11-27,15:24:57,2
C1,2022-11-27,15:24:57,2
C1,2022-11-27,15:24:57,1
C1,2022-11-27,15:24:57,2
C1,2022-11-27,15:24:57,2
C1,2022-11-27,15:24:58,2
C1,2022-11-27,15:24:58,1
C1,2022-11-27,15:24:58,1
C1,2022-11-27,15:24:58,1
C1,2022-11-27,15:24:58,2
C1,2022-11-27,15:24:58,2
C1,2022-11-27,15:24:58,2
C1,2022-11-27,15:24:58,2
C1,2022-11-27,15:24:58,2
C1,2022-11-27,15:24:59,2
C1,2022-11-27,15:24:59,1
C1,2022-11-27,15:24:59,1
C1,2022-11-27,15:24:59,2
C1,2022-11-27,15:24:59,1
C1,2022-11-27,15:24:59,1
C1,2022-11-27,15:24:59,1
C1,2022-11-27,15:24:59,1
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:00,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:01,2
C1,2022-11-27,15:25:02,2
C1,2022-11-27,15:25:02,3
C1,2022-11-27,15:25:02,3
C1,2022-11-27,15:25:02,3
C1,2022-11-27,15:25:02,3
C1,2022-11-27,15:25:02,3
C1,2022-11-27,15:25:02,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:03,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:04,3
C1,2022-11-27,15:25:05,3
C1,2022-11-27,15:25:05,3
C1,2022-11-27,15:25:05,3
C1,2022-11-27,15:25:05,3
C1,2022-11-27,15:25:05,1
C1,2022-11-27,15:25:05,1
C1,2022-11-27,15:25:05,1
C1,2022-11-27,15:25:05,1
C1,2022-11-27,15:25:06,1
C1,2022-11-27,15:25:06,1
C1,2022-11-27,15:25:06,1
C1,2022-11-27,15:25:06,2
C1,2022-11-27,15:25:06,2
C1,2022-11-27,15:25:06,1
C1,2022-11-27,15:25:06,1
C1,2022-11-27,15:25:06,1
C1,2022-11-27,15:25:07,1
C1,2022-11-27,15:25:07,2
C1,2022-11-27,15:25:07,2
C1,2022-11-27,15:25:07,2
C1,2022-11-27,15:25:07,2
C1,2022-11-27,15:25:07,2
C1,2022-11-27,15:25:07,2
C1,2022-11-27,15:25:07,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:08,2
C1,2022-11-27,15:25:09,2
C1,2022-11-27,15:25:09,2
C1,2022-11-27,15:25:09,2
C1,2022-11-27,15:25:09,3
C1,2022-11-27,15:25:09,3
C1,2022-11-27,15:25:09,3
C1,2022-11-27,15:25:09,3
C1,2022-11-27,15:25:09,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:10,3
C1,2022-11-27,15:25:11,3
C1,2022-11-27,15:25:11,3
C1,2022-11-27,15:25:11,3
C1,2022-11-27,15:25:11,3
C1,2022-11-27,15:25:11,3
C1,2022-11-27,15:25:11,3
C1,2022-11-27,15:25:11,1
C1,2022-11-27,15:25:11,1
C1,2022-11-27,15:25:12,1
C1,2022-11-27,15:25:12,1
C1,2022-11-27,15:25:12,1
C1,2022-11-27,15:25:12,1
C1,2022-11-27,15:25:12,1
C1,2022-11-27,15:25:12,1
C1,2022-11-27,15:25:12,2
C1,2022-11-27,15:25:12,2
C1,2022-11-27,15:25:12,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:13,2
C1,2022-11-27,15:25:14,2
C1,2022-11-27,15:25:14,2
C1,2022-11-27,15:25:14,1
C1,2022-11-27,15:25:14,1
C1,2022-11-27,15:25:14,2
C1,2022-11-27,15:25:14,2
C1,2022-11-27,15:25:14,1
C1,2022-11-27,15:25:14,2
C1,2022-11-27,15:25:15,2
C1,2022-11-27,15:25:15,2
C1,2022-11-27,15:25:15,2
C1,2022-11-27,15:25:15,2
C1,2022-11-27,15:25:15,1
C1,2022-11-27,15:25:15,2
C1,2022-11-27,15:25:15,2
C1,2022-11-27,15:25:15,1
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:16,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:17,2
C1,2022-11-27,15:25:18,2
C1,2022-11-27,15:25:18,2
C1,2022-11-27,15:25:18,3
C1,2022-11-27,15:25:18,3
C1,2022-11-27,15:25:18,3
C1,2022-11-27,15:25:18,3
C1,2022-11-27,15:25:18,3
C1,2022-11-27,15:25:18,1
C1,2022-11-27,15:25:19,1
C1,2022-11-27,15:25:19,1
C1,2022-11-27,15:25:19,1
C1,2022-11-27,15:25:19,1
C1,2022-11-27,15:25:19,1
C1,2022-11-27,15:25:19,2
C1,2022-11-27,15:25:19,1
C1,2022-11-27,15:25:20,1
C1,2022-11-27,15:25:20,2
C1,2022-11-27,15:25:20,2
C1,2022-11-27,15:25:20,2
C1,2022-11-27,15:25:20,2
C1,2022-11-27,15:25:20,2
C1,2022-11-27,15:25:20,2
C1,2022-11-27,15:25:20,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:21,2
C1,2022-11-27,15:25:22,1
C1,2022-11-27,15:25:22,1
C1,2022-11-27,15:25:22,1
C1,2022-11-27,15:25:22,1
C1,2022-11-27,15:25:22,2
C1,2022-11-27,15:25:22,1
C1,2022-11-27,15:25:22,1
C1,2022-11-27,15:25:22,2
C1,2022-11-27,15:25:22,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:23,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:24,2
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:25,3
C1,2022-11-27,15:25:26,3
C1,2022-11-28,07:21:36,2
C1,2022-11-28,07:21:36,2
C1,2022-11-28,07:21:36,1
C1,2022-11-28,07:21:36,2
C1,2022-11-28,07:21:38,2
C1,2022-11-28,07:21:38,2
C1,2022-11-28,07:21:38,2
C1,2022-11-28,07:21:38,2
C1,2022-11-28,07:21:38,2
C1,2022-11-28,07:21:38,2
C1,2022-11-28,07:21:39,2
C1,2022-11-28,07:21:39,2
C1,2022-11-28,07:21:39,1
C1,2022-11-28,07:21:39,1
C1,2022-11-28,07:21:39,1
C1,2022-11-28,07:21:40,1
C1,2022-11-28,07:21:40,1
C1,2022-11-28,07:21:40,1
C1,2022-11-28,07:21:40,1
C1,2022-11-28,07:21:40,1
C1,2022-11-28,07:21:41,1
C1,2022-11-28,07:21:41,2
C1,2022-11-28,07:21:41,2
C1,2022-11-28,07:21:41,2
C1,2022-11-28,07:21:41,2
C1,2022-11-28,07:21:41,2
C1,2022-11-28,07:21:42,2
C1,2022-11-28,07:21:42,2
C1,2022-11-28,07:21:42,2
C1,2022-11-28,07:21:42,2
C1,2022-11-28,07:21:42,2
C1,2022-11-28,07:21:43,2
C1,2022-11-28,07:21:43,2
C1,2022-11-28,07:21:43,2
C1,2022-11-28,07:21:43,2
C1,2022-11-28,07:21:43,2
C1,2022-11-28,07:21:43,2
C1,2022-11-28,07:21:44,2
C1,2022-11-28,07:21:44,2
C1,2022-11-28,07:21:44,2
C1,2022-11-28,07:21:44,3
C1,2022-11-28,07:21:45,3
C1,2022-11-28,07:21:45,3
C1,2022-11-28,07:21:45,3
C1,2022-11-28,07:21:45,3
C1,2022-11-28,07:21:45,3
C1,2022-11-28,07:21:45,3
C1,2022-11-28,07:21:46,3
C1,2022-11-28,07:21:46,3
C1,2022-11-28,07:21:46,3
C1,2022-11-28,07:21:46,3
C1,2022-11-28,07:21:46,3
C1,2022-11-28,07:21:47,3
C1,2022-11-28,07:21:47,3
C1,2022-11-28,07:21:47,1
C1,2022-11-28,07:21:47,2
C1,2022-11-28,07:21:47,2
C1,2022-11-28,07:21:47,2
C1,2022-11-28,07:21:48,2
C1,2022-11-28,07:21:48,2
C1,2022-11-28,07:21:48,2
C1,2022-11-28,07:21:48,2
C1,2022-11-28,07:21:48,2
C1,2022-11-28,07:21:49,2
C1,2022-11-28,07:21:49,2
C1,2022-11-28,07:21:49,1
C1,2022-11-28,07:21:49,2
C1,2022-11-28,07:21:49,2
C1,2022-11-28,07:21:50,2
C1,2022-11-28,07:21:50,2
C1,2022-11-28,07:21:50,1
C1,2022-11-28,07:21:50,1
C1,2022-11-28,07:21:50,2
C1,2022-11-28,07:21:51,2
C1,2022-11-28,07:21:51,1
C1,2022-11-28,07:21:51,1
C1,2022-11-28,07:21:51,1
C1,2022-11-28,07:21:51,1
C1,2022-11-28,07:21:51,2
C1,2022-11-28,07:21:52,2
C1,2022-11-28,07:21:52,2
C1,2022-11-28,07:21:52,2
C1,2022-11-28,07:21:52,2
C1,2022-11-28,07:21:52,2
C1,2022-11-28,07:21:53,2
C1,2022-11-28,07:21:53,2
C1,2022-11-28,07:21:53,2
C1,2022-11-28,07:21:53,2
C1,2022-11-28,07:21:53,2
C1,2022-11-28,07:21:54,2
C1,2022-11-28,07:21:54,2
C1,2022-11-28,07:21:54,2
C1,2022-11-28,07:21:54,2
C1,2022-11-28,07:21:54,2
C1,2022-11-28,07:21:55,2
C1,2022-11-28,07:21:55,2
C1,2022-11-28,07:21:55,2
C1,2022-11-28,07:21:55,3
C1,2022-11-28,07:21:55,3
C1,2022-11-28,07:21:55,3
C1,2022-11-28,07:21:56,3
C1,2022-11-28,07:21:56,3
C1,2022-11-28,07:21:56,3
C1,2022-11-28,07:21:56,1
C1,2022-11-28,07:21:56,1
C1,2022-11-28,07:21:56,2
C1,2022-11-28,07:21:57,1
C1,2022-11-28,07:21:57,2
C1,2022-11-28,07:21:57,2
C1,2022-11-28,07:21:57,2
C1,2022-11-28,07:21:57,2
C1,2022-11-28,07:21:58,2
C1,2022-11-28,07:21:58,2
C1,2022-11-28,07:21:58,2
C1,2022-11-28,07:21:58,2
C1,2022-11-28,07:21:58,2
C1,2022-11-28,07:21:58,2
C1,2022-11-28,07:21:59,2
C1,2022-11-28,07:21:59,2
C1,2022-11-28,07:21:59,2
C1,2022-11-28,07:21:59,2
C1,2022-11-28,07:21:59,2
C1,2022-11-28,07:22:00,2
C1,2022-11-28,07:22:00,2
C1,2022-11-28,07:22:00,2
C1,2022-11-28,07:22:00,2
C1,2022-11-28,07:22:00,3
C1,2022-11-28,07:22:01,3
C1,2022-11-28,07:22:01,3
C1,2022-11-28,07:22:01,3
C1,2022-11-28,07:22:01,3
C1,2022-11-28,07:22:01,1
C1,2022-11-28,07:22:01,2
C1,2022-11-28,07:22:02,2
C1,2022-11-28,07:22:02,1
C1,2022-11-28,07:22:02,2
C1,2022-11-28,07:22:02,2
C1,2022-11-28,07:22:02,2
C1,2022-11-28,07:22:02,1
C1,2022-11-28,07:22:03,2
C1,2022-11-28,07:22:03,2
C1,2022-11-28,07:22:03,2
C1,2022-11-28,07:22:03,2
C1,2022-11-28,07:22:03,2
C1,2022-11-28,07:22:04,2
C1,2022-11-28,07:22:04,2
C1,2022-11-28,07:22:04,2
C1,2022-11-28,07:22:04,2
C1,2022-11-28,07:22:04,2
C1,2022-11-28,07:22:04,2
C1,2022-11-28,07:22:05,2
C1,2022-11-28,07:22:05,2
C1,2022-11-28,07:22:05,2
C1,2022-11-28,07:22:05,2
C1,2022-11-28,07:22:05,2
C1,2022-11-28,07:22:06,2
C2,2022-11-28,07:34:29,2
C2,2022-11-28,07:34:29,2
C2,2022-11-28,07:34:29,2
C2,2022-11-28,07:34:30,2
C2,2022-11-28,07:34:30,2
C2,2022-11-28,07:34:30,2
C2,2022-11-28,07:34:30,2
C2,2022-11-28,07:34:30,2
C2,2022-11-28,07:34:30,2
C2,2022-11-28,07:34:31,2
C2,2022-11-28,07:34:31,2
C2,2022-11-28,07:34:31,2
C2,2022-11-28,07:34:31,2
C2,2022-11-28,07:34:31,2
C2,2022-11-28,07:34:31,2
C2,2022-11-28,07:34:31,2
C2,2022-11-28,07:34:32,2
C2,2022-11-28,07:34:32,2
C2,2022-11-28,07:34:32,2
C2,2022-11-28,07:34:32,3
C2,2022-11-28,07:34:32,3
C2,2022-11-28,07:34:32,3
C2,2022-11-28,07:34:32,3
C2,2022-11-28,07:34:33,3
C2,2022-11-28,07:34:33,3
C2,2022-11-28,07:34:33,3
C2,2022-11-28,07:34:33,3
C2,2022-11-28,07:34:33,3
C2,2022-11-28,07:34:33,3
C2,2022-11-28,07:34:33,3
C2,2022-11-28,07:34:34,3
C2,2022-11-28,07:34:34,3
C2,2022-11-28,07:34:34,1
C2,2022-11-28,07:34:34,1
C2,2022-11-28,07:34:34,1
C2,2022-11-28,07:34:34,2
C2,2022-11-28,07:34:34,1
C2,2022-11-28,07:34:35,2
C2,2022-11-28,07:34:35,2
C2,2022-11-28,07:34:35,2
C2,2022-11-28,07:34:35,1
C2,2022-11-28,07:34:35,2
C2,2022-11-28,07:34:35,2
C2,2022-11-28,07:34:35,2
C2,2022-11-28,07:34:35,2
C2,2022-11-28,07:34:36,2
C2,2022-11-28,07:34:36,2
C2,2022-11-28,07:34:36,2
C2,2022-11-28,07:34:36,2
C2,2022-11-28,07:34:36,2
C2,2022-11-28,07:34:37,2
C2,2022-11-28,07:34:37,2
C2,2022-11-28,07:34:37,2
C2,2022-11-28,07:34:37,2
C2,2022-11-28,07:34:37,2
C2,2022-11-28,07:34:37,2
C2,2022-11-28,07:34:37,2
C2,2022-11-28,07:34:38,2
C2,2022-11-28,07:34:38,2
C2,2022-11-28,07:34:38,2
C2,2022-11-28,07:34:38,3
C2,2022-11-28,07:34:38,3
C2,2022-11-28,07:34:38,3
C2,2022-11-28,07:34:38,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:39,3
C2,2022-11-28,07:34:40,3
C2,2022-11-28,07:34:40,3
C2,2022-11-28,07:34:40,3
C2,2022-11-28,07:34:40,3
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:15,2
C2,2022-11-28,07:37:16,2
C2,2022-11-28,07:37:16,2
C2,2022-11-28,07:37:16,2
C2,2022-11-28,07:37:16,2
C2,2022-11-28,07:37:16,2
C2,2022-11-28,07:37:17,2
C2,2022-11-28,07:37:17,2
C2,2022-11-28,07:37:17,2
C2,2022-11-28,07:37:17,2
C2,2022-11-28,07:37:18,2
C2,2022-11-28,07:37:18,2
C2,2022-11-28,07:37:18,3
C2,2022-11-28,07:37:18,3
C2,2022-11-28,07:37:18,3
C2,2022-11-28,07:37:18,3
C2,2022-11-28,07:37:18,3
C2,2022-11-28,07:37:18,1
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:19,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:20,2
C2,2022-11-28,07:37:21,2
C2,2022-11-28,07:37:21,2
C2,2022-11-28,07:37:21,2
C2,2022-11-28,07:37:21,3
C2,2022-11-28,07:37:21,3
C2,2022-11-28,07:37:21,3
C2,2022-11-28,07:37:21,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:22,3
C2,2022-11-28,07:37:23,3
C2,2022-11-28,07:37:23,3
C2,2022-11-28,07:37:23,3
C2,2022-11-28,07:37:23,3
C2,2022-11-28,07:37:23,3
C2,2022-11-28,07:37:23,3
C2,2022-11-28,07:37:23,3
C2,2022-11-28,07:37:24,3
C2,2022-11-28,07:37:24,3
C2,2022-11-28,07:40:44,2
C2,2022-11-28,07:40:44,2
C2,2022-11-28,07:40:44,2
C2,2022-11-28,07:40:44,2
C2,2022-11-28,07:40:44,2
C2,2022-11-28,07:40:44,2
C2,2022-11-28,07:40:44,2
C2,2022-11-28,07:40:45,2
C2,2022-11-28,07:40:45,2
C2,2022-11-28,07:40:45,2
C2,2022-11-28,07:40:45,2
C2,2022-11-28,07:40:45,2
C2,2022-11-28,07:40:45,2
C2,2022-11-28,07:40:45,2
C2,2022-11-28,07:40:46,2
C2,2022-11-28,07:40:46,2
C2,2022-11-28,07:40:46,2
C2,2022-11-28,07:40:46,2
C2,2022-11-28,07:40:46,2
C2,2022-11-28,07:40:46,3
C2,2022-11-28,07:40:46,3
C2,2022-11-28,07:40:46,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:47,3
C2,2022-11-28,07:40:48,3
C2,2022-11-28,07:40:48,3
C2,2022-11-28,07:40:48,3
C2,2022-11-28,07:40:48,3
C2,2022-11-28,07:40:49,3
C2,2022-11-28,07:40:49,3
C2,2022-11-28,07:40:50,3
C2,2022-11-28,07:40:50,3
C2,2022-11-28,07:40:50,3
C2,2022-11-28,07:40:50,3
C2,2022-11-28,07:40:50,3
C2,2022-11-28,07:40:50,3
C2,2022-11-28,07:40:51,3
C2,2022-11-28,07:40:57,3
C2,2022-11-28,07:40:57,3
C2,2022-11-28,07:40:57,3
C2,2022-11-28,07:40:57,3
C2,2022-11-28,07:40:58,3
C2,2022-11-28,07:40:58,3
C2,2022-11-28,07:41:00,3
C2,2022-11-28,07:41:00,3
C2,2022-11-28,07:41:00,1
C2,2022-11-28,07:41:00,2
C2,2022-11-28,07:41:00,2
C2,2022-11-28,07:41:00,2
C2,2022-11-28,07:41:01,1
C2,2022-11-28,07:41:02,2
C2,2022-11-28,07:41:02,1
C2,2022-11-28,07:41:02,1
C2,2022-11-28,07:41:02,1
C2,2022-11-28,07:41:02,1
C2,2022-11-28,07:41:02,1
C2,2022-11-28,07:41:03,1
C2,2022-11-28,07:41:03,2
C2,2022-11-28,07:41:03,2
C2,2022-11-28,07:41:03,2
C2,2022-11-28,07:41:03,2
C2,2022-11-28,07:41:03,2
C2,2022-11-28,07:41:03,2
C2,2022-11-28,07:41:04,1
C2,2022-11-28,07:41:04,1
C2,2022-11-28,07:41:04,1
C2,2022-11-28,07:41:04,2
C2,2022-11-28,07:41:04,2
C2,2022-11-28,07:41:04,2
C2,2022-11-28,07:41:04,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:05,2
C2,2022-11-28,07:41:06,2
C2,2022-11-28,07:41:06,2
C2,2022-11-28,07:41:06,2
C2,2022-11-28,07:41:06,2
C2,2022-11-28,07:41:06,2
C2,2022-11-28,07:41:06,2
C2,2022-11-28,07:41:06,2
C2,2022-11-28,07:41:07,3
C2,2022-11-28,07:41:07,3
C2,2022-11-28,07:41:07,3
C2,2022-11-28,07:41:07,3
C2,2022-11-28,07:41:07,3
C2,2022-11-28,07:41:07,3
C2,2022-11-28,07:41:08,3
C2,2022-11-28,07:41:08,3
C2,2022-11-28,07:41:08,3
C2,2022-11-28,07:41:08,3
